Time,Hour,Radiation,Temp,Dir,Spd,Time
232,16,0.11815562,0.450511945,120,0.235294118,232
232,17,0.057636888,0.436860068,120,0.284313725,232
232,18,0.028818444,0.440273038,110,0.294117647,232
232,19,0.002881844,0.440273038,110,0.31372549,232
232,20,0,0.447098976,120,0.235294118,232
233,6,0,0.450511945,120,0.382352941,233
233,7,0,0.450511945,120,0.382352941,233
233,8,0.014409222,0.457337884,110,0.333333333,233
233,9,0.048991354,0.464163823,120,0.333333333,233
233,10,0.106628242,0.488054608,120,0.333333333,233
233,11,0.144092219,0.494880546,110,0.274509804,233
233,12,0.109510086,0.4778157,110,0.215686275,233
233,13,0.132564841,0.484641638,120,0.264705882,233
233,14,0.371757925,0.511945392,120,0.333333333,233
233,15,0.149855908,0.4778157,120,0.441176471,233
233,16,0.097982709,0.464163823,120,0.431372549,233
233,17,0.077809798,0.464163823,120,0.411764706,233
233,18,0.034582133,0.470989761,120,0.401960784,233
233,19,0.002881844,0.470989761,120,0.31372549,233
233,20,0,0.467576792,120,0.323529412,233
234,6,0,0.440273038,120,0.333333333,234
234,7,0,0.443686007,120,0.254901961,234
234,8,0.020172911,0.443686007,120,0.294117647,234
234,9,0.066282421,0.453924915,120,0.274509804,234
234,10,0.121037464,0.4778157,120,0.294117647,234
234,11,0.201729107,0.498293515,110,0.333333333,234
234,12,0.253602305,0.515358362,120,0.303921569,234
234,13,0.221902017,0.5221843,120,0.196078431,234
234,14,0.423631124,0.576791809,110,0.18627451,234
234,15,0.224783862,0.57337884,120,0.107843137,234
234,16,0.331412104,0.638225256,120,0.068627451,234
234,17,0.270893372,0.556313993,120,0.245098039,234
234,18,0.103746398,0.5221843,120,0.215686275,234
234,19,0.008645533,0.488054608,110,0.18627451,234
234,20,0,0.488054608,110,0.117647059,234
235,6,0,0.467576792,110,0.147058824,235
235,7,0,0.470989761,120,0.107843137,235
235,8,0.028818444,0.484641638,120,0.107843137,235
235,9,0.069164265,0.505119454,110,0.078431373,235
235,10,0.141210375,0.535836177,120,0.058823529,235
235,11,0.193083573,0.56996587,110,0.107843137,235
235,12,0.187319885,0.580204778,120,0.147058824,235
235,13,0.244956772,0.590443686,120,0.156862745,235
235,14,0.167146974,0.604095563,120,0.039215686,235
235,15,0.25648415,0.624573379,120,0,235
235,16,0.149855908,0.597269625,290,0.019607843,235
235,17,0.149855908,0.614334471,280,0.009803922,235
235,18,0.031700288,0.583617747,110,0,235
235,19,0.005763689,0.535836177,110,0.058823529,235
235,20,0,0.511945392,110,0.049019608,235
236,6,0,0.532423208,270,0,236
236,7,0,0.508532423,20,0.12745098,236
236,8,0.051873199,0.481228669,10,0.245098039,236
236,9,0.132564841,0.532423208,20,0.117647059,236
236,10,0.193083573,0.549488055,30,0.029411765,236
236,11,0.337175793,0.607508532,130,0,236
236,12,0.193083573,0.566552901,120,0.156862745,236
236,13,0.080691643,0.529010239,120,0.156862745,236
236,14,0.097982709,0.491467577,120,0.303921569,236
236,15,0.080691643,0.481228669,120,0.294117647,236
236,16,0.083573487,0.484641638,120,0.18627451,236
236,17,0.109510086,0.4778157,120,0.264705882,236
236,18,0.017291066,0.457337884,120,0.245098039,236
236,19,0,0.450511945,110,0.156862745,236
236,20,0,0.450511945,110,0.176470588,236
237,6,0,0.33105802,60,0.205882353,237
237,7,0,0.313993174,10,0.137254902,237
237,8,0.017291066,0.324232082,40,0.196078431,237
237,9,0.149855908,0.361774744,110,0.215686275,237
237,10,0.106628242,0.351535836,120,0.166666667,237
237,11,0.21037464,0.375426621,120,0.215686275,237
237,12,0.291066282,0.385665529,100,0.264705882,237
237,13,0.219020173,0.385665529,110,0.235294118,237
237,14,0.129682997,0.365187713,110,0.205882353,237
237,15,0.089337176,0.372013652,120,0.147058824,237
237,16,0.074927954,0.361774744,,,237
237,17,0.043227666,0.344709898,80,0.196078431,237
237,18,0.014409222,0.33447099,90,0.196078431,237
237,19,0,0.327645051,110,0.205882353,237
237,20,0,0.324232082,110,0.18627451,237
238,6,0,0.327645051,110,0.450980392,238
238,7,0,0.324232082,110,0.460784314,238
238,8,0.017291066,0.33105802,110,0.431372549,238
238,9,0.066282421,0.344709898,120,0.323529412,238
238,10,0.129682997,0.351535836,110,0.352941176,238
238,11,0.221902017,0.38225256,120,0.343137255,238
238,12,0.317002882,0.402730375,120,0.284313725,238
238,13,0.30259366,0.402730375,120,0.254901961,238
238,14,0.57925072,0.47440273,120,0.37254902,238
238,15,0.628242075,0.453924915,120,0.421568627,238
238,16,0.21037464,0.416382253,120,0.294117647,238
238,17,0.043227666,0.395904437,120,0.254901961,238
238,18,0.011527378,0.389078498,110,0.205882353,238
238,19,0,0.38225256,120,0.215686275,238
238,20,0,0.37883959,120,0.137254902,238
239,6,0,0.324232082,120,0.254901961,239
239,7,0,0.320819113,120,0.284313725,239
239,8,0.014409222,0.320819113,120,0.205882353,239
239,9,0.020172911,0.317406143,60,0.176470588,239
239,10,0.057636888,0.310580205,100,0.196078431,239
239,11,0.115273775,0.327645051,110,0.284313725,239
239,12,0.270893372,0.368600683,120,0.235294118,239
239,13,0.53314121,0.419795222,120,0.352941176,239
239,14,0.308357349,0.406143345,120,0.294117647,239
239,15,0.135446686,0.389078498,120,0.196078431,239
239,16,0.121037464,0.375426621,120,0.254901961,239
239,17,0.09221902,0.368600683,120,0.411764706,239
239,18,0.014409222,0.354948805,120,0.382352941,239
239,19,0,0.354948805,120,0.31372549,239
239,20,0,0.358361775,120,0.31372549,239
240,6,0,0.317406143,120,0.18627451,240
240,7,0,0.317406143,120,0.303921569,240
240,8,0.023054755,0.324232082,110,0.323529412,240
240,9,0.060518732,0.337883959,110,0.245098039,240
240,10,0.095100865,0.354948805,110,0.225490196,240
240,11,0.193083573,0.392491468,120,0.264705882,240
240,12,0.213256484,0.402730375,110,0.245098039,240
240,13,0.216138329,0.412969283,120,0.264705882,240
240,14,0.354466859,0.464163823,120,0.264705882,240
240,15,0.331412104,0.464163823,120,0.343137255,240
240,16,0.259365994,0.42662116,120,0.362745098,240
240,17,0.132564841,0.406143345,120,0.421568627,240
240,18,0.083573487,0.392491468,110,0.382352941,240
240,19,0,0.392491468,120,0.382352941,240
240,20,0,0.395904437,110,0.37254902,240
241,6,0,0.395904437,120,0.401960784,241
241,7,0,0.392491468,120,0.441176471,241
241,8,0.043227666,0.412969283,120,0.352941176,241
241,9,0.167146974,0.440273038,120,0.352941176,241
241,10,0.406340058,0.508532423,110,0.392156863,241
241,11,0.400576369,0.488054608,110,0.37254902,241
241,12,0.296829971,0.470989761,110,0.303921569,241
241,13,0.391930836,0.505119454,120,0.264705882,241
241,14,0.412103746,0.501706485,120,0.225490196,241
241,15,0.144092219,0.481228669,120,0.176470588,241
241,16,0.213256484,0.505119454,120,0.196078431,241
241,17,0.170028818,0.501706485,130,0.196078431,241
241,18,0.054755043,0.481228669,120,0.156862745,241
241,19,0,0.470989761,120,0.156862745,241
241,20,0,0.470989761,120,0.137254902,241
242,6,0,0.385665529,260,0.18627451,242
242,7,0,0.399317406,250,0.078431373,242
242,8,0.017291066,0.395904437,250,0.068627451,242
242,9,0.037463977,0.392491468,270,0.166666667,242
242,10,0.204610951,0.443686007,260,0.12745098,242
242,11,0.4870317,0.481228669,260,0.196078431,242
242,12,0.593659942,0.488054608,260,0.254901961,242
242,13,0.386167147,0.470989761,260,0.245098039,242
242,14,0.377521614,0.464163823,260,0.274509804,242
242,15,0.291066282,0.443686007,260,0.294117647,242
242,16,0.227665706,0.453924915,240,0.12745098,242
242,17,0.060518732,0.433447099,260,0.18627451,242
242,18,0.025936599,0.423208191,270,0.235294118,242
242,19,0,0.416382253,270,0.18627451,242
242,20,0,0.419795222,50,0.049019608,242
243,6,0,0.273037543,10,0.166666667,243
243,7,0,0.266211604,20,0.166666667,243
243,8,0.017291066,0.266211604,60,0.078431373,243
243,9,0.07204611,0.269624573,10,0.196078431,243
243,10,0.126801153,0.283276451,10,0.137254902,243
243,11,0.187319885,0.303754266,360,0.196078431,243
243,12,0.213256484,0.33447099,20,0.117647059,243
243,13,0.270893372,0.358361775,10,0.098039216,243
243,14,0.236311239,0.368600683,20,0.12745098,243
243,15,0.273775216,0.372013652,10,0.166666667,243
243,16,0.112391931,0.358361775,10,0.18627451,243
243,17,0.109510086,0.33447099,20,0.235294118,243
243,18,0.063400576,0.317406143,30,0.225490196,243
243,19,0.002881844,0.317406143,60,0.196078431,243
243,20,0,0.324232082,50,0.18627451,243
244,6,0,0.290102389,80,0.264705882,244
244,7,0,0.290102389,80,0.235294118,244
244,8,0.037463977,0.293515358,80,0.254901961,244
244,9,0.135446686,0.317406143,80,0.235294118,244
244,10,0.233429395,0.351535836,120,0.225490196,244
244,11,0.270893372,0.372013652,,,244
244,12,0.354466859,0.395904437,,,244
244,13,0.409221902,0.409556314,120,0.303921569,244
244,14,0.432276657,0.409556314,120,0.352941176,244
244,15,0.34870317,0.406143345,120,0.401960784,244
244,16,0.221902017,0.365187713,,,244
244,17,0.074927954,0.361774744,120,0.205882353,244
244,18,0.025936599,0.354948805,120,0.264705882,244
244,19,0,0.348122867,110,0.303921569,244
244,20,0,0.354948805,110,0.37254902,244
245,6,0,0.33447099,120,0.382352941,245
245,7,0,0.337883959,120,0.431372549,245
245,8,0.023054755,0.344709898,120,0.411764706,245
245,9,0.051873199,0.354948805,120,0.303921569,245
245,10,0.311239193,0.416382253,,,245
245,11,0.377521614,0.447098976,120,0.225490196,245
245,12,0.325648415,0.447098976,120,0.245098039,245
245,13,0.178674352,0.423208191,120,0.137254902,245
245,14,0.198847262,0.433447099,130,0.176470588,245
245,15,0.167146974,0.440273038,,,245
245,16,0.129682997,0.433447099,140,0.107843137,245
245,17,0.037463977,0.409556314,260,0.078431373,245
245,18,0.011527378,0.395904437,260,0.049019608,245
245,19,0,0.385665529,260,0.166666667,245
245,20,0,0.37883959,260,0.058823529,245
246,6,0,0.327645051,20,0,246
246,7,0,0.33447099,60,0,246
246,8,0.017291066,0.337883959,50,0.039215686,246
246,9,0.100864553,0.358361775,,,246
246,10,0.400576369,0.419795222,10,0.078431373,246
246,11,0.475504323,0.494880546,140,0.147058824,246
246,12,0.553314121,0.518771331,130,0.205882353,246
246,13,0.573487032,0.484641638,140,0.264705882,246
246,14,0.201729107,0.460750853,120,0.18627451,246
246,15,0.288184438,0.47440273,120,0.254901961,246
246,16,0.317002882,0.457337884,120,0.254901961,246
246,17,0.16426513,0.42662116,120,0.382352941,246
246,18,0.080691643,0.402730375,120,0.31372549,246
246,19,0,0.395904437,120,0.254901961,246
246,20,0,0.399317406,110,0.245098039,246
247,6,0,0.389078498,110,0.333333333,247
247,7,0,0.38225256,110,0.401960784,247
247,8,0.054755043,0.395904437,110,0.352941176,247
247,9,0.190201729,0.440273038,120,0.343137255,247
247,10,0.4870317,0.508532423,120,0.421568627,247
247,11,0.625360231,0.498293515,120,0.470588235,247
247,12,0.720461095,0.52559727,120,0.588235294,247
247,13,0.783861671,0.501706485,110,0.480392157,247
247,14,0.57925072,0.501706485,,,247
247,15,0.599423631,0.532423208,120,0.480392157,247
247,16,0.423631124,0.508532423,120,0.352941176,247
247,17,0.187319885,0.488054608,120,0.254901961,247
247,18,0.066282421,0.457337884,120,0.352941176,247
247,19,0,0.447098976,120,0.343137255,247
247,20,0,0.447098976,120,0.225490196,247
248,6,0,0.440273038,120,0.274509804,248
248,7,0,0.433447099,120,0.235294118,248
248,8,0.066282421,0.4778157,120,0.18627451,248
248,9,0.270893372,0.552901024,120,0.303921569,248
248,10,0.481268012,0.62116041,120,0.264705882,248
248,11,0.662824207,0.651877133,120,0.303921569,248
248,12,0.778097983,0.679180887,120,0.284313725,248
248,13,0.772334294,0.655290102,120,0.303921569,248
248,14,0.711815562,0.689419795,120,0.215686275,248
248,15,0.680115274,0.686006826,120,0.215686275,248
248,16,0.495677233,0.692832765,130,0.107843137,248
248,17,0.293948127,0.62116041,290,0.117647059,248
248,18,0.106628242,0.590443686,280,0.058823529,248
248,19,0.005763689,0.539249147,100,0,248
248,20,0,0.552901024,310,0,248
249,6,0,0.488054608,120,0.147058824,249
249,7,0,0.481228669,120,0.147058824,249
249,8,0.07204611,0.505119454,120,0.205882353,249
249,9,0.195965418,0.566552901,120,0.117647059,249
249,10,0.386167147,0.604095563,120,0.284313725,249
249,11,0.593659942,0.638225256,120,0.382352941,249
249,12,0.412103746,0.566552901,110,0.450980392,249
249,13,0.775216138,0.614334471,110,0.382352941,249
249,14,0.599423631,0.624573379,110,0.352941176,249
249,15,0.42074928,0.593856655,120,0.323529412,249
249,16,0.374639769,0.566552901,120,0.431372549,249
249,17,0.30259366,0.546075085,120,0.421568627,249
249,18,0.09221902,0.515358362,120,0.274509804,249
249,19,0.002881844,0.498293515,120,0.31372549,249
249,20,0,0.488054608,120,0.382352941,249
250,6,0,0.402730375,100,0.294117647,250
250,7,0,0.402730375,110,0.284313725,250
250,8,0.023054755,0.399317406,120,0.382352941,250
250,9,0.066282421,0.416382253,110,0.333333333,250
250,10,0.181556196,0.436860068,110,0.392156863,250
250,11,0.492795389,0.491467577,120,0.450980392,250
250,12,0.731988473,0.505119454,120,0.529411765,250
250,13,0.657060519,0.498293515,120,0.490196078,250
250,14,0.432276657,0.470989761,120,0.421568627,250
250,15,0.337175793,0.464163823,120,0.529411765,250
250,16,0.253602305,0.453924915,120,0.421568627,250
250,17,0.123919308,0.440273038,110,0.392156863,250
250,18,0.048991354,0.42662116,110,0.392156863,250
250,19,0.002881844,0.419795222,110,0.411764706,250
250,20,0,0.409556314,120,0.411764706,250
251,6,0,0.406143345,120,0.323529412,251
251,7,0,0.406143345,110,0.235294118,251
251,8,0.028818444,0.402730375,110,0.254901961,251
251,9,0.09221902,0.42662116,120,0.215686275,251
251,10,0.193083573,0.457337884,120,0.225490196,251
251,11,0.34870317,0.4778157,120,0.294117647,251
251,12,0.365994236,0.505119454,120,0.235294118,251
251,13,0.461095101,0.549488055,130,0.205882353,251
251,14,0.536023055,0.5221843,120,0.254901961,251
251,15,0.412103746,0.539249147,120,0.333333333,251
251,16,0.423631124,0.5221843,,,251
251,17,0.296829971,0.532423208,,,251
251,18,0.066282421,0.498293515,120,0.215686275,251
251,19,0.002881844,0.4778157,120,0.196078431,251
251,20,0,0.47440273,120,0.18627451,251
252,6,0,0.416382253,110,0.176470588,252
252,7,0,0.412969283,110,0.254901961,252
252,8,0.063400576,0.42662116,120,0.294117647,252
252,9,0.172910663,0.450511945,120,0.31372549,252
252,10,0.244956772,0.47440273,120,0.245098039,252
252,11,0.472622478,0.52559727,120,0.323529412,252
252,12,0.550432277,0.563139932,120,0.284313725,252
252,13,0.717579251,0.597269625,130,0.333333333,252
252,14,0.498559078,0.539249147,120,0.333333333,252
252,15,0.325648415,0.518771331,120,0.303921569,252
252,16,0.308357349,0.518771331,,,252
252,17,0.259365994,0.484641638,120,0.294117647,252
252,18,0.066282421,0.47440273,120,0.264705882,252
252,19,0.002881844,0.450511945,120,0.303921569,252
252,20,0,0.436860068,110,0.225490196,252
253,6,0,0.399317406,120,0.294117647,253
253,7,0.005763689,0.395904437,120,0.31372549,253
253,8,0.100864553,0.440273038,120,0.196078431,253
253,9,0.293948127,0.515358362,140,0.107843137,253
253,10,0.380403458,0.559726962,,,253
253,11,0.582132565,0.580204778,270,0.098039216,253
253,12,0.57925072,0.597269625,270,0.117647059,253
253,13,0.749279539,0.61774744,290,0.137254902,253
253,14,0.772334294,0.631399317,280,0.196078431,253
253,15,0.665706052,0.61774744,260,0.215686275,253
253,16,0.530259366,0.638225256,290,0.215686275,253
253,17,0.322766571,0.604095563,280,0.196078431,253
253,18,0.121037464,0.559726962,290,0.205882353,253
253,19,0.008645533,0.5221843,290,0.196078431,253
253,20,0,0.508532423,290,0.137254902,253
254,6,0,0.467576792,260,0,254
254,7,0.002881844,0.464163823,140,0,254
254,8,0.083573487,0.505119454,110,0,254
254,9,0.193083573,0.515358362,120,0.225490196,254
254,10,0.253602305,0.52559727,120,0.352941176,254
254,11,0.426512968,0.542662116,100,0.245098039,254
254,12,0.596541787,0.56996587,120,0.362745098,254
254,13,0.648414986,0.590443686,120,0.401960784,254
254,14,0.541786744,0.539249147,120,0.441176471,254
254,15,0.365994236,0.542662116,110,0.37254902,254
254,16,0.314121037,0.518771331,110,0.421568627,254
254,17,0.161383285,0.501706485,110,0.37254902,254
254,18,0.034582133,0.484641638,110,0.352941176,254
254,19,0.002881844,0.488054608,120,0.284313725,254
254,20,0,0.484641638,110,0.392156863,254
255,6,0,0.389078498,120,0.392156863,255
255,7,0,0.389078498,110,0.392156863,255
255,8,0.043227666,0.399317406,110,0.37254902,255
255,9,0.126801153,0.412969283,110,0.343137255,255
255,10,0.227665706,0.433447099,120,0.362745098,255
255,11,0.224783862,0.433447099,120,0.431372549,255
255,12,0.175792507,0.423208191,120,0.460784314,255
255,13,0.141210375,0.402730375,120,0.5,255
255,14,0.09221902,0.443686007,110,0.470588235,255
255,15,0.043227666,0.467576792,120,0.323529412,255
255,16,0.031700288,0.470989761,110,0.274509804,255
255,17,0.020172911,0.450511945,110,0.333333333,255
255,18,0.025936599,0.423208191,110,0.362745098,255
255,19,0,0.419795222,120,0.362745098,255
255,20,0,0.42662116,110,0.31372549,255
256,6,0,0.433447099,120,0.352941176,256
256,7,0.002881844,0.447098976,120,0.352941176,256
256,8,0.057636888,0.470989761,120,0.254901961,256
256,9,0.11815562,0.511945392,100,0.205882353,256
256,10,0.123919308,0.539249147,110,0.137254902,256
256,11,0.227665706,0.583617747,110,0.137254902,256
256,12,0.342939481,0.648464164,160,0.176470588,256
256,13,0.311239193,0.662116041,160,0.294117647,256
256,14,0.207492795,0.634812287,160,0.352941176,256
256,15,0.227665706,0.634812287,160,0.303921569,256
256,16,0.132564841,0.627986348,160,0.31372549,256
256,17,0.097982709,0.631399317,190,0.382352941,256
256,18,0.037463977,0.62116041,190,0.382352941,256
256,19,0.011527378,0.61774744,220,0.333333333,256
256,20,0,0.61774744,210,0.31372549,256
257,6,0,0.542662116,120,0,257
257,7,0.005763689,0.532423208,100,0,257
257,8,0.043227666,0.552901024,90,0,257
257,9,0.109510086,0.587030717,90,0,257
257,10,0.30259366,0.672354949,130,0.029411765,257
257,11,0.449567723,0.71331058,140,0.12745098,257
257,12,0.371757925,0.675767918,150,0.166666667,257
257,13,0.524495677,0.733788396,160,0.294117647,257
257,14,0.596541787,0.740614334,170,0.284313725,257
257,15,0.518731988,0.71331058,210,0.284313725,257
257,16,0.253602305,0.682593857,200,0.31372549,257
257,17,0.21037464,0.66552901,200,0.37254902,257
257,18,0.103746398,0.658703072,200,0.37254902,257
257,19,0.011527378,0.645051195,200,0.31372549,257
257,20,0,0.645051195,180,0.235294118,257
258,6,0,0.587030717,290,0.098039216,258
258,7,0.005763689,0.587030717,290,0.098039216,258
258,8,0.04610951,0.597269625,290,0.009803922,258
258,9,0.074927954,0.610921502,270,0.049019608,258
258,10,0.132564841,0.62116041,290,0.117647059,258
258,11,0.250720461,0.638225256,290,0.068627451,258
258,12,0.371757925,0.672354949,,,258
258,13,0.319884726,0.682593857,260,0.166666667,258
258,14,0.18443804,0.658703072,280,0.156862745,258
258,15,0.16426513,0.66894198,220,0.166666667,258
258,16,0.172910663,0.682593857,,,258
258,17,0.115273775,0.66894198,160,0.18627451,258
258,18,0.028818444,0.62116041,120,0.245098039,258
258,19,0,0.515358362,120,0.401960784,258
258,20,0,0.484641638,120,0.470588235,258
259,6,0,0.389078498,120,0.352941176,259
259,7,0,0.399317406,110,0.303921569,259
259,8,0.011527378,0.416382253,110,0.166666667,259
259,9,0.023054755,0.406143345,120,0.18627451,259
259,10,0.028818444,0.392491468,10,0.284313725,259
259,11,0.095100865,0.406143345,120,0.284313725,259
259,12,0.051873199,0.402730375,100,0.12745098,259
259,13,0.066282421,0.399317406,20,0.137254902,259
259,14,0.09221902,0.385665529,10,0.166666667,259
259,15,0.043227666,0.37883959,10,0.176470588,259
259,16,0.014409222,0.351535836,10,0.225490196,259
259,17,0.07204611,0.358361775,100,0.245098039,259
259,18,0.020172911,0.348122867,30,0.284313725,259
259,19,0,0.348122867,20,0.18627451,259
259,20,0,0.365187713,40,0.147058824,259
260,6,0,0.300341297,50,0.088235294,260
260,7,0,0.293515358,360,0.205882353,260
260,8,0.011527378,0.290102389,20,0.176470588,260
260,9,0.034582133,0.303754266,30,0.166666667,260
260,10,0.037463977,0.303754266,360,0.18627451,260
260,11,0.141210375,0.33105802,30,0.166666667,260
260,12,0.250720461,0.372013652,90,0.284313725,260
260,13,0.328530259,0.38225256,120,0.215686275,260
260,14,0.095100865,0.341296928,10,0.215686275,260
260,15,0.086455331,0.327645051,20,0.245098039,260
260,16,0.04610951,0.307167235,360,0.333333333,260
260,17,0.031700288,0.300341297,20,0.274509804,260
260,18,0.017291066,0.300341297,30,0.274509804,260
260,19,0,0.33105802,40,0.205882353,260
260,20,0,0.293515358,40,0.264705882,260
261,6,0,0.208191126,30,0.107843137,261
261,7,0,0.221843003,30,0.147058824,261
261,8,0.031700288,0.242320819,360,0.088235294,261
261,9,0.09221902,0.23890785,10,0.196078431,261
261,10,0.129682997,0.252559727,20,0.264705882,261
261,11,0.34870317,0.296928328,30,0.215686275,261
261,12,0.354466859,0.33447099,20,0.215686275,261
261,13,0.207492795,0.300341297,10,0.18627451,261
261,14,0.135446686,0.296928328,10,0.18627451,261
261,15,0.18443804,0.300341297,,,261
261,16,0.115273775,0.290102389,,,261
261,17,0.057636888,0.276450512,10,0.284313725,261
261,18,0.008645533,0.262798635,10,0.245098039,261
261,19,0,0.249146758,40,0.12745098,261
261,20,0,0.23890785,50,0.147058824,261
262,6,0,0.245733788,30,0.098039216,262
262,7,0,0.262798635,80,0.18627451,262
262,8,0.020172911,0.266211604,40,0.117647059,262
262,9,0.063400576,0.283276451,110,0.18627451,262
262,10,0.086455331,0.28668942,110,0.156862745,262
262,11,0.083573487,0.293515358,120,0.098039216,262
262,12,0.095100865,0.300341297,120,0.039215686,262
262,13,0.152737752,0.324232082,120,0.049019608,262
262,14,0.086455331,0.303754266,40,0.117647059,262
262,15,0.089337176,0.307167235,20,0.137254902,262
262,16,0.063400576,0.293515358,10,0.176470588,262
262,17,0.043227666,0.283276451,50,0.156862745,262
262,18,0.023054755,0.28668942,40,0.098039216,262
262,19,0,0.283276451,50,0.12745098,262
262,20,0,0.279863481,40,0.166666667,262
263,6,0,0.313993174,120,0.137254902,263
263,7,0,0.313993174,120,0.137254902,263
263,8,0.014409222,0.313993174,110,0.107843137,263
263,9,0.095100865,0.324232082,120,0.196078431,263
263,10,0.314121037,0.37883959,120,0.274509804,263
263,11,0.317002882,0.389078498,120,0.31372549,263
263,12,0.357348703,0.416382253,120,0.254901961,263
263,13,0.365994236,0.443686007,120,0.196078431,263
263,14,0.314121037,0.43003413,120,0.215686275,263
263,15,0.18443804,0.433447099,120,0.107843137,263
263,16,0.172910663,0.450511945,120,0.068627451,263
263,17,0.213256484,0.443686007,130,0.137254902,263
263,18,0.097982709,0.416382253,120,0.245098039,263
263,19,0.005763689,0.402730375,120,0.18627451,263
263,20,0,0.399317406,120,0.205882353,263
264,6,0,0.395904437,120,0.264705882,264
264,7,0,0.399317406,120,0.254901961,264
264,8,0.037463977,0.419795222,120,0.274509804,264
264,9,0.109510086,0.447098976,120,0.333333333,264
264,10,0.106628242,0.453924915,130,0.166666667,264
264,11,0.132564841,0.467576792,120,0.264705882,264
264,12,0.296829971,0.505119454,120,0.303921569,264
264,13,0.351585014,0.508532423,120,0.352941176,264
264,14,0.377521614,0.515358362,120,0.37254902,264
264,15,0.250720461,0.508532423,120,0.254901961,264
264,16,0.253602305,0.498293515,130,0.245098039,264
264,17,0.187319885,0.491467577,120,0.264705882,264
264,18,0.083573487,0.47440273,120,0.284313725,264
264,19,0.008645533,0.460750853,120,0.284313725,264
264,20,0,0.450511945,120,0.294117647,264
265,6,0,0.4778157,120,0.284313725,265
265,7,0.005763689,0.4778157,120,0.303921569,265
265,8,0.057636888,0.491467577,120,0.333333333,265
265,9,0.123919308,0.508532423,120,0.421568627,265
265,10,0.170028818,0.511945392,120,0.421568627,265
265,11,0.288184438,0.535836177,120,0.382352941,265
265,12,0.374639769,0.542662116,120,0.362745098,265
265,13,0.299711816,0.552901024,120,0.333333333,265
265,14,0.461095101,0.566552901,120,0.37254902,265
265,15,0.360230548,0.56996587,120,0.31372549,265
265,16,0.417867435,0.566552901,,,265
265,17,0.161383285,0.532423208,120,0.294117647,265
265,18,0.04610951,0.5221843,120,0.12745098,265
265,19,0.005763689,0.505119454,120,0.245098039,265
265,20,0,0.494880546,120,0.18627451,265
266,6,0,0.5221843,100,0.019607843,266
266,7,0.005763689,0.511945392,110,0.029411765,266
266,8,0.07204611,0.542662116,110,0.068627451,266
266,9,0.193083573,0.576791809,100,0.068627451,266
266,10,0.18443804,0.600682594,120,0.029411765,266
266,11,0.299711816,0.648464164,120,0.078431373,266
266,12,0.409221902,0.686006826,120,0.029411765,266
266,13,0.634005764,0.723549488,260,0.058823529,266
266,14,0.720461095,0.757679181,260,0.137254902,266
266,15,0.469740634,0.716723549,270,0.117647059,266
266,16,0.219020173,0.675767918,220,0.117647059,266
266,17,0.247838617,0.679180887,160,0.176470588,266
266,18,0.040345821,0.655290102,160,0.176470588,266
266,19,0.011527378,0.641638225,160,0.215686275,266
266,20,0,0.614334471,130,0.078431373,266
267,6,0,0.610921502,150,0.12745098,267
267,7,0.005763689,0.614334471,160,0.147058824,267
267,8,0.063400576,0.634812287,160,0.18627451,267
267,9,0.103746398,0.648464164,160,0.196078431,267
267,10,0.213256484,0.679180887,160,0.205882353,267
267,11,0.317002882,0.696245734,180,0.225490196,267
267,12,0.325648415,0.706484642,200,0.18627451,267
267,13,0.363112392,0.71331058,170,0.225490196,267
267,14,0.239193084,0.720136519,,,267
267,15,0.426512968,0.726962457,230,0.245098039,267
267,16,0.538904899,0.726962457,220,0.225490196,267
267,17,0.325648415,0.71331058,200,0.235294118,267
267,18,0.158501441,0.679180887,200,0.176470588,267
267,19,0.014409222,0.651877133,160,0.12745098,267
267,20,0,0.648464164,160,0.12745098,267
268,6,0,0.590443686,290,0.009803922,268
268,7,0.014409222,0.593856655,110,0,268
268,8,0.106628242,0.638225256,120,0,268
268,9,0.227665706,0.696245734,150,0.019607843,268
268,10,0.403458213,0.699658703,270,0.019607843,268
268,11,0.446685879,0.71331058,210,0.12745098,268
268,12,0.368876081,0.723549488,,,268
268,13,0.553314121,0.767918089,160,0.166666667,268
268,14,0.527377522,0.747440273,160,0.166666667,268
268,15,0.452449568,0.737201365,170,0.205882353,268
268,16,0.308357349,0.709897611,160,0.176470588,268
268,17,0.187319885,0.696245734,,,268
268,18,0.103746398,0.679180887,210,0.196078431,268
268,19,0.011527378,0.655290102,200,0.205882353,268
268,20,0,0.648464164,160,0.176470588,268
269,6,0,0.614334471,160,0.098039216,269
269,7,0.008645533,0.62116041,160,0.137254902,269
269,8,0.069164265,0.651877133,170,0.098039216,269
269,9,0.181556196,0.675767918,160,0.18627451,269
269,10,0.213256484,0.682593857,160,0.264705882,269
269,11,0.317002882,0.726962457,160,0.166666667,269
269,12,0.412103746,0.744027304,160,0.225490196,269
269,13,0.406340058,0.744027304,160,0.215686275,269
269,14,0.412103746,0.737201365,160,0.225490196,269
269,15,0.423631124,0.733788396,160,0.264705882,269
269,16,0.30259366,0.709897611,170,0.205882353,269
269,17,0.198847262,0.696245734,160,0.254901961,269
269,18,0.106628242,0.682593857,160,0.196078431,269
269,19,0.014409222,0.658703072,160,0.176470588,269
269,20,0,0.651877133,160,0.166666667,269
270,6,0,0.627986348,170,0.088235294,270
270,7,0.008645533,0.648464164,210,0.205882353,270
270,8,0.077809798,0.662116041,,,270
